plant_id,plant_name,energy_type,plant_capacity_mw,location_city,location_state,location_country,commissioning_date,operator_name,production_date,energy_generated_mwh,energy_consumed_mwh,net_energy_mwh,capacity_factor_pct,efficiency_pct,grid_feed_in_mwh,revenue_eur,operating_cost_eur,maintenance_cost_eur,co2_emissions_tons,co2_avoided_tons,weather_condition,temperature_avg_c,wind_speed_ms,solar_irradiance_wm2,downtime_hours,downtime_reason,safety_incidents,compliance_status,certification,subsidy_received_eur,created_at
PWR-202301395,Hydro Park West 42,Natural Gas,515.39,Frankfurt,Hessen,DE,2011-10-07,Orsted Inc,10-02-2023,17.29,306.33,-289.04,17.75,48.7,2248.02,70193.59,2154.65,43539.56,4847.37,8974.01,Cloudy,-5.2,24.95,1072.65,99.5,Equipment Failure,4,COMPLIANT,Green Energy,99870.99,2023-04-24 13:39:00
PWR-202301396,Hydro Park West 78,wind,352.41,Dortmund,Niedersachsen,DE,2023-06-07,E.ON GmbH,2025-01-05,4920.75,118.63,4802.12,41.7,18.24,2555.28,488960.95,6779.13,10113.93,3545.01,2864.04,Stormy,-8.8,11.39,1148.57,138.75,Unscheduled Repair,0,compliant,None,12574.63,2023-11-12 04:45:00
PWR-202301397,Solar Park South 57,hydro,798.08,Cologne,Niedersachsen,GERMANY,2016-07-07,Statkraft Ltd,02/08/2023,932.46,204.96,727.5,41.19,18.63,2913.37,437450.14,153491.38,27159.82,1798.93,1486.56,cloudy,37.1,25.25,692.28,83.96,Equipment Failure,4,compliant,TUV,NULL,2023-02-08 21:40:00
PWR-202301398,Wind Park West 95,Wind,783.97,Hamburg,NRW,DE,23/12/2016,Local Energy Inc,2025-06-20,1743.51,328.91,1414.6,72.44,45.86,2688.75,76841.52,138447.37,48449.97,3209.38,3133.14,Rainy,39.1,11.61,771.11,86.71,Maintenance,5,Non-Compliant,Green Energy,50525.22,2023-05-26 23:39:00
PWR-202301399,Biomass Park Central 48,SOLAR,499.96,Frankfurt,Bayern,DE,2024-03-17,Local Energy AG,2023-05-28,2814.25,86.59,2727.66,35.63,89.27,3872.49,124606.22,7720.05,16758.08,2588.42,2084.46,sunny,-9.0,24.5,131.19,82.23,,1,compliant,,0.0,2023-04-07 19:08:00
PWR-202301400,Solar Park Central 21,Natural Gas,773.12,Frankfurt,Baden-Wurttemberg,Deutschland,19-07-2022,Statkraft AG,2022-07-22,2472.92,26.13,2446.79,37.79,44.13,4297.06,221899.89,187474.16,24104.08,4050.36,5879.88,foggy,3.7,14.02,1073.78,14.03,,1,Under Review,None,19559.23,2023-06-19 09:14:00
PWR-202301401,Solar Park East 91,geothermal,528.47,Cologne,Hessen,Deutschland,2018-11-07,Iberdrola ,2024-06-07,4112.97,473.57,3639.4,22.27,89.35,182.02,135543.55,53104.44,44869.69,3960.26,9654.04,rainy,10.8,6.9,267.3,25.07,,1,compliant,EU Ecolabel,0.0,2023-09-25 03:48:00
PWR-202301402,Geothermal Park West 18,natural_gas,889.84,Stuttgart,Hessen,Germany,2020-12-27,Vattenfall AG,2023-11-01,3605.77,271.08,3334.69,48.86,80.62,2803.62,302737.14,167098.02,41697.31,4299.22,6426.62,sunny,16.5,19.57,213.17,117.02,Scheduled Service,1,Compliant,,55083.8,2023-12-13 00:02:00
PWR-202301403,Geothermal Park Central 4,geothermal,882.62,Cologne,Baden-Wurttemberg,Germany,2011-06-14,Vattenfall GmbH,2025-09-24,4111.71,127.37,3984.34,80.97,31.33,3463.75,401464.57,14957.51,17755.32,3825.13,3199.27,stormy,-6.1,5.68,788.06,151.68,Weather,4,pending,Green Energy,0.0,2023-02-02 21:56:00
PWR-202301404,Wind Park South 26,solar,79.46,Cologne,NRW,Deutschland,29/11/2014,RWE Inc,2022-11-30,4539.98,318.78,4221.2,21.11,49.11,3760.42,148024.28,12952.16,44424.95,2002.5,558.66,sunny,36.7,15.38,817.59,42.56,Weather,3,Non-Compliant,ISO 50001,NULL,2023-03-21 12:50:00
PWR-202301405,Solar Park South 5,wind,632.23,Dortmund,Bayern,Germany,2022-05-28,EnBW AG,2022-04-16,1255.68,297.9,957.78,29.79,35.46,3252.54,134147.63,43809.9,29202.49,2510.69,8572.02,sunny,34.6,21.91,969.54,164.91,Maintenance,1,pending,EU Ecolabel,61968.3,2023-11-03 15:53:00
PWR-202301406,Biomass Park North 47,wind,512.63,Berlin,Hessen,Deutschland,2024-04-06,Iberdrola AG,2025-11-09,237.89,320.61,-82.72,21.02,31.16,1086.37,470948.43,10611.68,38345.39,2805.23,9823.57,rainy,-5.1,11.93,246.34,108.17,Equipment Failure,2,non_compliant,Green Energy,30034.71,2023-10-16 16:18:00
PWR-202301407,Wind Park East 48,natural_gas,249.57,Leipzig,Niedersachsen,Germany,11-04-2024,Orsted GmbH,2023-07-11,2299.2,337.0,1962.2,88.55,22.08,3313.02,129012.39,13405.85,45484.5,2280.71,6230.26,stormy,19.2,1.98,30.85,70.67,,1,COMPLIANT,Green Energy,41977.95,2023-06-25 16:27:00
PWR-202301408,Biomass Park Central 51,coal,543.02,Dresden,Niedersachsen,Germany,2011-06-12,Vattenfall Inc,12-07-2025,4530.56,210.06,4320.5,22.58,85.26,2337.97,166028.41,104663.52,2641.96,3147.59,2599.53,Stormy,34.4,10.66,468.44,155.28,,2,Under Review,None,57682.43,2023-06-01 19:57:00
PWR-202301409,Solar Park North 31,Natural Gas,893.49,Berlin,Baden-Wurttemberg,Germany,2014-11-01,Municipal Utility AG,2024-01-25,2545.28,49.27,2496.01,19.77,53.69,3817.83,330808.79,63362.12,460.04,4324.93,3619.56,foggy,24.5,29.96,880.38,92.59,Equipment Failure,5,Under Review,TUV,0.0,2023-05-06 03:13:00
PWR-202301410,Hydro Park West 77,SOLAR,672.08,Hamburg,Niedersachsen,Deutschland,10/28/2024,Local Energy GmbH,26 Dec 2022,3895.48,208.56,3686.92,58.64,30.23,2779.86,438553.2,54.31,3730.12,2874.43,8936.82,Sunny,32.9,17.43,606.52,54.75,Scheduled Service,2,COMPLIANT,Green Energy,5897.58,2023-04-06 15:58:00
PWR-202301411,Biomass Park South 61,Coal,295.87,Berlin,NRW,Deutschland,10/03/2010,Municipal Utility ,2022-12-21,3028.15,272.81,2755.34,18.37,60.7,377.81,105437.38,192077.97,12232.51,4140.68,4111.24,foggy,27.8,10.24,466.28,40.92,Scheduled Service,3,Non-Compliant,TUV,62683.38,2023-10-28 11:58:00
PWR-202301412,Geothermal Park Central 45,SOLAR,993.19,Stuttgart,Niedersachsen,Germany,02 Feb 2011,Local Energy Ltd,2023-07-09,73.95,158.65,-84.7,52.91,79.87,1022.99,11745.64,87942.56,43116.29,4604.42,2144.74,Rainy,-1.9,14.7,1150.14,48.27,Weather,0,Under Review,TUV,38815.06,2023-11-05 01:59:00
PWR-202301413,Hydro Park South 34,Natural Gas,794.36,Hamburg,Sachsen,GERMANY,2012-04-24,Vattenfall AG,02/06/2022,189.66,104.74,84.92,92.55,30.06,1116.91,438874.79,73108.55,32201.77,4394.11,3761.99,cloudy,0.3,2.19,1153.36,167.53,Grid Outage,1,COMPLIANT,ISO 14001,0.0,2023-01-19 08:14:00
PWR-202301414,Solar Park East 4,Biomass,530.88,Cologne,Bayern,DE,2025-09-15,Vattenfall Ltd,2025-09-05,2784.99,465.97,2319.02,36.24,56.42,1879.25,336263.43,80113.04,24697.69,4416.26,8050.89,rainy,6.4,4.73,129.91,74.19,Scheduled Service,0,Non-Compliant,ISO 50001,88123.31,2023-07-23 05:32:00
PWR-202301415,Biomass Park North 21,Natural Gas,100.78,Dortmund,Baden-Wurttemberg,GERMANY,2010-10-29,NextEra AG,2024-08-24,3180.13,330.79,2849.34,66.84,96.18,1735.39,260532.18,58072.98,11909.23,3161.74,5882.21,Stormy,8.6,28.64,1160.47,53.89,Maintenance,0,Compliant,,0.0,2023-02-13 06:06:00
PWR-202301416,Geothermal Park South 29,biomass,429.06,Dortmund,Hessen,Deutschland,2018-01-29,EnBW Ltd,2022-05-20,4349.72,243.49,4106.23,21.95,24.15,2694.14,41682.28,198965.67,21889.96,1686.29,8234.68,Foggy,13.5,24.93,717.32,91.71,Unscheduled Repair,0,non_compliant,,22422.72,2023-04-05 15:43:00
PWR-202301417,Wind Park South 35,nuclear,402.2,Frankfurt,Brandenburg,Deutschland,2013-02-11,Statkraft ,2024-11-25,4715.49,156.66,4558.83,16.91,66.87,2333.76,258245.51,87369.51,38082.47,1845.9,7490.13,cloudy,11.7,28.63,178.98,9.63,,4,Non-Compliant,None,0.0,2023-06-09 07:55:00
PWR-202301418,Biomass Park Central 3,coal,176.9,Munich,NRW,DE,27-02-2013,Vattenfall Ltd,19-03-2022,2547.59,288.9,2258.69,94.33,62.55,2340.19,213817.28,100420.45,30544.06,4547.06,7144.04,Stormy,7.3,22.6,77.12,26.07,,4,COMPLIANT,ISO 50001,75532.93,2023-01-11 13:57:00
PWR-202301419,Solar Park West 17,Wind,478.98,Cologne,Hessen,Deutschland,23/12/2012,EnBW AG,05 Feb 2022,2667.7,102.78,2564.92,47.0,88.07,4000.7,412083.72,128737.79,15346.3,4840.1,9125.25,foggy,21.0,1.62,825.53,30.73,Grid Outage,1,Under Review,EU Ecolabel,0.0,2023-08-16 13:24:00
PWR-202301420,Wind Park Central 2,SOLAR,22.15,Dusseldorf,Niedersachsen,Deutschland,01/13/2018,EnBW Ltd,2025-06-29,1862.92,139.95,1722.97,19.64,20.3,3120.44,361035.77,52395.99,10652.2,4261.71,2195.52,sunny,15.6,15.06,983.19,66.68,Grid Outage,5,pending,,95034.3,2023-03-02 23:29:00
PWR-202301421,Wind Park East 78,WIND,947.47,Hamburg,Niedersachsen,Germany,2019-11-19,Iberdrola Ltd,2025-11-27,4161.55,418.28,3743.27,89.16,54.58,915.87,141260.36,173787.89,23728.51,2456.79,7936.39,sunny,37.3,4.24,722.08,131.88,Unscheduled Repair,3,non_compliant,Green Energy,90444.39,2023-10-27 10:44:00
PWR-202301422,Hydro Park East 55,Geothermal,666.9,Berlin,Sachsen,GERMANY,2014-09-11,Municipal Utility ,2022-12-21,3871.64,378.05,3493.59,37.99,70.55,626.96,269642.07,161447.33,13045.59,1058.56,8992.99,cloudy,-8.9,2.91,860.37,162.81,Unscheduled Repair,1,COMPLIANT,TUV,19813.99,2023-04-19 23:13:00
PWR-202301423,Biomass Park East 59,Natural Gas,77.33,Dresden,Niedersachsen,DE,2010-01-13,Iberdrola AG,25 Jan 2022,336.12,349.28,-13.16,60.17,26.85,2268.58,444458.23,50955.51,47751.67,664.3,3668.66,sunny,32.1,10.79,182.36,125.54,Unscheduled Repair,4,pending,TUV,23314.29,2023-09-03 20:00:00
PWR-202301424,Hydro Park South 60,Coal,283.21,Munich,Sachsen,GERMANY,18-07-2014,Statkraft AG,2024-09-21,3767.29,35.75,3731.54,86.76,68.42,2858.54,383566.37,155213.86,9035.26,4205.37,9892.74,sunny,-5.3,17.49,193.86,41.48,Scheduled Service,5,pending,ISO 50001,52822.1,2023-09-11 07:50:00
PWR-202301425,Hydro Park Central 80,hydro,906.9,Stuttgart,Bayern,GERMANY,2023-08-26,Orsted Ltd,2023-02-17,1633.45,163.86,1469.59,82.25,26.07,2417.37,225639.35,183414.08,18569.21,2325.08,4978.42,rainy,12.0,17.31,358.32,54.03,,2,compliant,,1857.67,2023-02-06 16:50:00
PWR-202301426,Biomass Park Central 14,nuclear,553.62,Dortmund,Baden-Wurttemberg,Germany,2020-12-15,Orsted GmbH,2023-04-30,1154.71,292.96,861.75,18.89,24.44,1849.9,17502.59,13808.98,23477.38,3621.33,4997.74,Foggy,5.7,13.08,92.02,9.88,,1,non_compliant,none,0.0,2023-10-01 01:54:00
PWR-202301427,Solar Park Central 85,Natural Gas,759.82,Dortmund,Niedersachsen,Germany,2016-06-13,RWE GmbH,2022-06-22,4506.51,42.56,4463.95,81.62,44.73,3129.29,422846.62,28174.27,8306.07,3449.59,7238.57,cloudy,-5.8,22.64,371.56,69.78,Weather,1,COMPLIANT,EU Ecolabel,97512.37,2023-04-18 20:23:00
PWR-202301428,Hydro Park Central 83,wind,41.16,Stuttgart,Baden-Wurttemberg,Germany,2019-06-08,Iberdrola AG,2024-05-31,4993.59,476.63,4516.96,19.95,87.34,4485.85,457920.5,64268.22,31592.5,2797.29,7305.78,rainy,15.9,28.19,569.59,84.54,,2,compliant,Green Energy,0.0,2023-09-06 10:22:00
PWR-202301429,Geothermal Park Central 37,Coal,939.17,Dortmund,Sachsen,Deutschland,2022-11-26,Local Energy Ltd,2024-10-26,4603.81,385.64,4218.17,20.34,77.42,2093.79,26191.75,160529.0,21611.73,1234.04,3359.53,foggy,10.5,2.56,340.2,96.29,Equipment Failure,3,non_compliant,None,0.0,2023-05-04 10:48:00
PWR-202301430,Hydro Park North 62,coal,49.7,Dresden,Baden-Wurttemberg,Germany,2014-12-05,E.ON ,2025-03-12,4509.34,82.59,4426.75,13.89,45.83,26.31,40722.01,126819.38,8697.27,536.98,6390.01,stormy,24.8,25.13,601.68,141.29,Unscheduled Repair,4,pending,,0.0,2023-11-11 21:21:00
PWR-202301431,Solar Park East 36,biomass,772.39,Dortmund,Baden-Wurttemberg,DE,29/10/2011,Local Energy AG,2025-12-21,2538.23,196.22,2342.01,39.61,29.74,284.46,428558.55,191879.3,14937.64,4375.67,9752.61,Sunny,5.8,27.59,186.93,35.82,Maintenance,3,Non-Compliant,,95134.16,2023-08-14 18:02:00
PWR-202301432,Hydro Park East 34,Hydro,488.29,Leipzig,Brandenburg,DE,2020-04-19,Local Energy Ltd,07/04/2024,2503.59,102.78,2400.81,52.57,65.06,2531.36,14450.13,152097.7,42885.33,2227.7,10.27,foggy,-4.2,10.62,1123.89,49.51,Maintenance,4,Non-Compliant,None,0.0,2023-09-05 14:38:00
PWR-202301433,Hydro Park South 20,geothermal,892.16,Frankfurt,Niedersachsen,GERMANY,2020-03-15,Municipal Utility AG,2022-09-19,2517.49,232.33,2285.16,47.24,91.71,1192.76,254448.93,156777.01,20049.91,3564.22,6782.12,windy,4.1,11.28,393.2,125.83,Weather,0,non_compliant,ISO 14001,82948.76,2023-07-13 19:13:00
PWR-202301434,Geothermal Park South 8,Coal,878.08,Frankfurt,Brandenburg,DE,2015-03-11,EnBW Inc,2024-04-14,3380.39,209.61,3170.78,52.3,36.39,2793.56,287055.31,9430.43,35972.81,4267.36,5833.29,Rainy,37.5,24.57,3.79,153.83,,3,Compliant,ISO 14001,0.0,2023-10-26 07:52:00
PWR-202301435,Geothermal Park West 85,natural_gas,100.88,Cologne,Niedersachsen,DE,2012-11-28,Statkraft Ltd,26-08-2024,1320.25,28.26,1291.99,42.17,50.4,4480.56,423504.66,47127.89,33160.14,269.23,9039.33,Cloudy,29.8,23.72,574.85,92.05,,1,non_compliant,ISO 50001,0.0,2023-01-24 12:51:00
PWR-202301436,Hydro Park South 93,Geothermal,821.45,Dusseldorf,Niedersachsen,Deutschland,2012-05-10,Orsted GmbH,2023-09-10,3739.46,356.83,3382.63,55.72,96.18,1930.49,118355.96,156170.58,46005.79,3636.51,5588.15,rainy,20.5,23.64,1163.87,36.05,,0,non_compliant,ISO 14001,0.0,2023-08-08 09:55:00
PWR-202301437,Solar Park West 38,hydro,941.9,Frankfurt,Brandenburg,GERMANY,2017-02-08,NextEra AG,06/02/2022,1599.86,121.98,1477.88,87.23,22.65,3680.6,36640.98,180968.55,20665.95,3553.82,2877.2,rainy,8.4,3.69,594.63,19.15,,2,COMPLIANT,ISO 50001,29646.08,2023-07-21 18:36:00
PWR-202301438,Hydro Park West 52,natural_gas,300.71,Frankfurt,NRW,Deutschland,2011-03-18,Vattenfall ,01 May 2023,1717.06,91.81,1625.25,91.86,43.72,2204.24,20685.73,62626.85,9099.2,2302.81,984.79,cloudy,5.3,9.35,538.39,144.8,,5,Non-Compliant,EU Ecolabel,0.0,2023-11-07 02:19:00
PWR-202301439,Biomass Park North 75,wind,100.79,Hamburg,Hessen,GERMANY,06/05/2019,EnBW AG,2023-02-02,3080.2,275.81,2804.39,42.26,77.28,131.79,128934.52,59292.31,20489.65,918.95,8495.13,foggy,31.4,6.09,629.84,18.45,,0,pending,,58523.75,2023-10-19 04:30:00
PWR-202301440,Geothermal Park South 44,SOLAR,332.02,Stuttgart,Niedersachsen,Deutschland,2025-06-20,Local Energy ,04 Oct 2025,4156.55,157.56,3998.99,28.61,50.19,2445.38,132852.42,104554.92,14561.53,4244.99,9900.4,sunny,9.6,8.86,338.02,134.3,Maintenance,0,Under Review,ISO 14001,48733.97,2023-06-08 09:20:00
PWR-202301441,Wind Park Central 82,Nuclear,777.95,Leipzig,Baden-Wurttemberg,DE,21/07/2017,Orsted GmbH,2023-06-05,813.1,60.83,752.27,44.94,17.99,3250.59,223001.77,163525.91,18688.58,4773.77,7593.4,sunny,-6.6,28.65,843.58,162.39,Equipment Failure,1,non_compliant,TUV,80241.32,2023-04-18 02:20:00
PWR-202301442,Biomass Park East 65,hydro,718.41,Cologne,Bayern,Deutschland,2023-08-12,RWE GmbH,2024-02-14,2018.08,391.66,1626.42,35.72,89.33,1701.73,174096.35,87237.21,21208.93,666.65,6319.59,rainy,6.3,12.15,184.15,2.87,Maintenance,1,Non-Compliant,ISO 50001,0.0,2023-10-24 10:53:00
PWR-202301443,Hydro Park South 85,Geothermal,722.23,Dresden,Hessen,Deutschland,2018-10-14,E.ON ,2024-12-19,4709.23,496.92,4212.31,84.34,67.21,4127.68,44199.78,109849.37,47825.03,2161.95,5965.02,sunny,-7.3,25.15,1086.15,144.02,Scheduled Service,2,Non-Compliant,ISO 50001,68317.97,2023-01-14 14:56:00
PWR-202301444,Geothermal Park South 38,wind,792.59,Dortmund,Bayern,Deutschland,2019-04-21,E.ON GmbH,2022-04-27,2278.43,20.42,2258.01,47.8,38.51,21.51,260107.37,120237.67,15541.98,3587.3,1857.46,windy,-5.8,28.59,10.14,34.42,Scheduled Service,4,pending,TUV,4128.0,2023-09-22 22:08:00
PWR-202301445,Solar Park West 17,Biomass,178.12,Frankfurt,Baden-Wurttemberg,Germany,2016-03-07,Local Energy GmbH,2025-01-20,3040.14,466.84,2573.3,49.34,68.67,311.43,247631.28,63246.22,42415.08,176.83,3281.11,windy,35.1,7.71,397.87,5.06,Grid Outage,2,Compliant,TUV,0.0,2023-10-12 12:41:00
PWR-202301446,Hydro Park Central 98,SOLAR,239.76,Dortmund,Hessen,Germany,2017-12-24,Orsted Ltd,13/12/2025,3474.87,147.88,3326.99,32.66,92.73,400.5,459267.72,130899.15,23772.03,628.5,9003.32,Sunny,-7.2,22.84,709.45,162.08,,2,Non-Compliant,None,0.0,2023-10-15 23:54:00
PWR-202301447,Wind Park East 84,Natural Gas,296.13,Hamburg,Brandenburg,DE,10/05/2015,E.ON Inc,2023-09-16,840.09,72.94,767.15,75.65,67.37,2786.12,49488.87,167499.61,37412.63,3283.56,876.86,Sunny,-6.3,24.29,1073.46,34.41,Maintenance,5,COMPLIANT,EU Ecolabel,41723.29,2023-07-09 10:08:00
PWR-202301448,Solar Park South 46,Wind,59.3,Hamburg,Bayern,Deutschland,20/06/2017,NextEra Inc,2023-04-16,538.93,262.62,276.31,84.25,52.91,2773.75,68429.9,29079.92,39503.88,1941.57,407.22,Sunny,28.5,14.07,736.55,125.97,Maintenance,3,Non-Compliant,TUV,0.0,2023-08-02 21:42:00
PWR-202301449,Wind Park East 54,Natural Gas,854.55,Dusseldorf,Hessen,DE,09/12/2015,EnBW ,2025-02-04,3568.61,178.09,3390.52,58.6,17.75,419.47,6299.49,131694.18,26284.39,1788.52,3052.46,Foggy,9.2,1.99,657.45,90.81,Unscheduled Repair,3,pending,None,63144.93,2023-09-06 11:08:00
PWR-202301450,Hydro Park East 34,SOLAR,454.01,Hamburg,Hessen,GERMANY,30/03/2019,EnBW GmbH,2023-04-16,622.79,485.49,137.3,13.95,74.02,3181.44,462787.12,146517.13,22572.67,1785.24,6084.58,Stormy,14.4,3.78,896.4,9.31,Grid Outage,4,COMPLIANT,,0.0,2023-11-25 01:40:00
PWR-202301451,Geothermal Park East 60,WIND,41.04,Dortmund,Sachsen,GERMANY,2019-05-12,Vattenfall AG,2023-06-25,344.14,450.53,-106.39,22.37,52.76,2747.73,61489.79,159692.96,27863.61,4880.08,9542.67,rainy,32.3,7.26,737.28,145.21,,3,compliant,,95009.0,2023-02-01 15:04:00
PWR-202301452,Solar Park West 7,Natural Gas,106.65,Dusseldorf,Bayern,DE,2012-10-28,Iberdrola GmbH,02 May 2022,3970.98,204.34,3766.64,82.84,33.73,2612.88,127193.34,72774.83,17467.78,4822.34,4622.67,cloudy,31.2,6.26,4.48,72.17,Weather,5,COMPLIANT,None,42642.15,2023-12-14 22:04:00
PWR-202301453,Geothermal Park Central 80,natural_gas,321.79,Berlin,Bayern,DE,29 Jun 2018,Orsted ,2022-04-10,4234.33,382.28,3852.05,81.82,56.44,980.49,326304.62,64501.02,48712.52,2443.34,1541.34,stormy,5.1,24.26,927.83,77.16,Equipment Failure,4,pending,Green Energy,70101.83,2023-01-06 23:47:00
PWR-202301454,Solar Park West 25,Nuclear,982.84,Munich,Niedersachsen,GERMANY,2018-10-29,Municipal Utility ,2025-05-25,1561.94,26.24,1535.7,72.34,76.88,3047.33,399152.34,3473.92,47046.94,349.87,6928.01,Cloudy,14.2,29.54,738.85,68.32,,5,compliant,None,0.0,2023-03-06 11:45:00
PWR-202301455,Geothermal Park North 88,SOLAR,702.86,Stuttgart,Sachsen,DE,2025-12-02,EnBW AG,10-06-2023,735.54,207.4,528.14,81.97,65.93,3898.66,265299.69,195914.89,46391.1,1795.44,8849.29,Sunny,-9.2,16.94,530.06,162.69,Maintenance,2,COMPLIANT,EU Ecolabel,0.0,2023-03-05 21:46:00
PWR-202301456,Biomass Park Central 39,Nuclear,357.18,Berlin,Niedersachsen,GERMANY,2016-10-17,RWE AG,05/31/2023,4173.23,351.19,3822.04,44.55,41.58,3789.27,188472.21,79627.67,44250.98,1882.2,9198.67,cloudy,32.6,4.53,1092.91,104.93,Equipment Failure,3,non_compliant,ISO 50001,82705.34,2023-05-12 23:57:00
PWR-202301457,Biomass Park North 20,wind,438.85,Frankfurt,Brandenburg,Deutschland,27/12/2019,Iberdrola ,2024-07-06,2589.52,476.73,2112.79,94.72,96.23,1618.16,281082.49,108099.77,7765.41,1871.17,4345.63,Stormy,13.9,21.63,516.92,3.16,Equipment Failure,4,compliant,,90042.53,2023-10-04 15:21:00
PWR-202301458,Wind Park South 44,hydro,213.55,Munich,Bayern,DE,2025-09-16,Iberdrola AG,03-04-2024,3088.68,73.56,3015.12,36.52,77.34,3079.64,313864.8,35428.25,39460.03,4508.39,5624.75,Rainy,5.5,9.18,411.01,43.68,Grid Outage,1,compliant,None,41665.49,2023-09-15 11:39:00
PWR-202301459,Biomass Park Central 59,WIND,627.47,Hamburg,Sachsen,Deutschland,26 Dec 2013,EnBW Inc,2023-05-03,1903.75,358.25,1545.5,92.52,30.92,3610.61,344017.87,166131.98,4928.32,4285.83,7765.01,Rainy,12.7,29.66,357.54,30.92,Maintenance,4,Compliant,Green Energy,55373.73,2023-03-17 23:06:00
PWR-202301460,Wind Park East 92,Biomass,899.23,Stuttgart,Hessen,Germany,2010-10-15,Municipal Utility AG,12/06/2022,4746.44,56.36,4690.08,23.26,61.6,3938.9,339226.59,191515.36,43630.95,1258.38,109.06,Rainy,34.7,8.72,290.17,58.19,Maintenance,1,Non-Compliant,TUV,0.0,2023-09-28 00:16:00
PWR-202301461,Wind Park North 63,geothermal,970.02,Stuttgart,Niedersachsen,Germany,2015-09-16,Vattenfall Inc,04/05/2023,284.04,91.16,192.88,77.88,91.98,2745.88,116089.73,41721.19,39926.92,1017.42,1955.87,Sunny,39.5,2.32,1176.09,106.34,Scheduled Service,4,Under Review,EU Ecolabel,56888.62,2023-04-08 02:17:00
PWR-202301462,Hydro Park South 41,Coal,174.96,Stuttgart,Bayern,GERMANY,2018-08-06,Local Energy ,2024-09-09,2195.22,28.42,2166.8,34.71,36.82,4003.06,273608.0,141672.35,20251.69,1357.99,1985.48,Windy,3.6,4.08,397.91,18.85,Weather,3,COMPLIANT,ISO 14001,48308.74,2023-01-19 05:38:00
PWR-202301463,Solar Park North 58,Natural Gas,919.62,Munich,Niedersachsen,DE,17-07-2016,Orsted AG,2024-12-20,3755.4,475.51,3279.89,67.63,39.44,1590.0,155965.81,93004.55,15849.1,1427.11,6578.86,Rainy,8.5,4.35,1184.2,6.22,Unscheduled Repair,4,Compliant,none,0.0,2023-04-19 23:21:00
PWR-202301464,Hydro Park South 98,biomass,196.2,Frankfurt,Sachsen,Germany,06/13/2016,E.ON Ltd,05/03/2025,1484.87,325.75,1159.12,57.26,24.48,3340.11,14904.42,98696.88,30832.87,3816.71,2306.11,rainy,7.8,25.48,670.7,52.73,Scheduled Service,5,pending,,0.0,2023-03-24 03:16:00
PWR-202301465,Wind Park Central 98,WIND,830.2,Dortmund,Hessen,GERMANY,2016-08-17,E.ON AG,2022-10-26,69.51,340.98,-271.47,91.3,44.58,74.87,447307.79,171379.7,24641.29,1578.8,4497.4,Foggy,8.7,6.69,1029.3,67.82,,4,Compliant,none,59520.23,2023-01-06 21:31:00
PWR-202301466,Wind Park West 98,WIND,984.23,Hamburg,Sachsen,DE,2020-11-03,Vattenfall ,2023-05-11,1159.42,185.14,974.28,54.86,81.14,2936.0,278574.07,179589.19,45466.17,4393.54,459.47,rainy,10.3,1.4,1183.71,116.33,,3,compliant,TUV,12085.86,2023-06-18 21:42:00
PWR-202301467,Solar Park South 79,WIND,287.62,Hamburg,Hessen,GERMANY,2012-08-22,Municipal Utility Inc,15 Aug 2024,2752.56,214.8,2537.76,17.54,39.49,2039.93,186249.8,132023.66,34082.87,4854.83,9563.74,Windy,27.8,8.74,1012.04,100.49,Scheduled Service,5,compliant,Green Energy,0.0,2023-07-03 00:13:00
PWR-202301468,Biomass Park West 52,solar,840.63,Cologne,Bayern,GERMANY,07/13/2018,RWE Ltd,16-01-2022,4743.96,249.29,4494.67,47.69,81.35,1226.29,249657.92,163069.95,36136.57,2290.82,1066.65,stormy,33.3,19.62,56.61,121.1,,0,Compliant,none,91242.41,2023-03-06 16:16:00
PWR-202301469,Biomass Park West 50,Natural Gas,265.26,Stuttgart,Niedersachsen,Germany,2020-10-16,Iberdrola ,15 Mar 2023,4159.21,277.97,3881.24,59.52,42.72,4027.14,88407.3,65007.31,49760.89,695.41,6791.14,Rainy,16.5,13.48,198.05,138.64,,4,Non-Compliant,ISO 50001,0.0,2023-07-08 10:26:00
PWR-202301470,Solar Park North 69,Coal,749.7,Leipzig,Sachsen,Germany,2010-10-27,Orsted Inc,2022-09-21,1017.15,84.35,932.8,13.4,25.38,4376.95,481768.74,68131.86,49843.67,3610.38,5863.55,cloudy,37.7,8.21,968.26,151.25,Maintenance,5,Under Review,None,11845.06,2023-01-10 05:02:00
PWR-202301471,Wind Park East 2,hydro,222.98,Leipzig,Hessen,Deutschland,2017-11-25,EnBW AG,11/20/2023,3245.38,313.69,2931.69,60.88,29.27,1319.17,30338.74,25584.41,10550.3,551.26,4328.48,cloudy,15.4,12.17,867.52,73.7,,1,pending,none,0.0,2023-05-19 21:34:00
PWR-202301472,Hydro Park Central 25,nuclear,583.06,Dresden,NRW,Deutschland,25 Oct 2024,E.ON GmbH,2025-07-20,3795.57,193.55,3602.02,91.46,61.72,2359.63,29871.22,80284.83,11706.71,4895.16,9729.58,Stormy,22.8,12.49,1024.89,156.64,,4,pending,none,57125.34,2023-02-08 21:42:00
